anio,carrera,sexo,via_ingreso,matriculas
2020,INGFI,M,OTROS,2
2020,INGFI,M,TRASLADO DESDE OTRA INSTITUCIÓN,3
2020,INGMA,F,CONTINUIDAD BACHILLER,1
2020,INGMA,F,CUPO PACE,1
2020,INGMA,F,CUPO P.S.U.,42
2020,INGMA,M,CAMBIO DE CARRERA,3
2020,INGMA,M,CUPO DEPORTISTA DESTACADO,1
2020,INGMA,M,CUPO P.S.U.,104
2020,INGMA,M,OTROS,4
2020,KINE,F,CONTINUIDAD BACHILLER,10
2020,KINE,F,CUPO BEA,7
2020,KINE,F,CUPO DEPORTISTA DESTACADO,2
2020,KINE,F,CUPO PACE,6
2020,KINE,F,CUPO PERSONAS EN SITUACIÓN DE DISCAPACIDAD,3
2020,KINE,F,CUPO P.S.U.,93
2020,KINE,F,CUPO PUEBLOS INDIGENAS,1
2020,KINE,M,CAMBIO DE CARRERA,3
2020,KINE,M,CONTINUIDAD BACHILLER,6
2020,KINE,M,CUPO BEA,1
2020,KINE,M,CUPO DEPORTISTA DESTACADO,1
2020,KINE,M,CUPO PACE,1
2020,KINE,M,CUPO P.S.U.,53
2020,KINE,M,OTROS,3
2020,LAT,F,CAMBIO DE CARRERA,3
2020,LAT,F,CONTINUIDAD BACHILLER,9
2020,LAT,F,CUPO BEA,11
2020,LAT,F,CUPO DEPORTISTA DESTACADO,2
2020,LAT,F,CUPO ESPECIAL PARA CARRERAS QUE PONDERAN HISTORIA,1
2020,LAT,F,CUPO HIJO DE FUNCIONARIO,1
2020,LAT,F,CUPO PACE,3
2020,LAT,F,CUPO PERSONAS EN SITUACIÓN DE DISCAPACIDAD,1
2020,LAT,F,CUPO P.S.U.,122
2020,LAT,F,CUPO PUEBLOS INDIGENAS,1
2020,LAT,F,INGRESO ESPECIAL PARA ESTUDIANTES EXTRANJEROS,2
2020,LAT,F,OTROS,1
2020,LAT,F,TRASLADO DESDE OTRA INSTITUCIÓN,2
2020,LAT,M,ALUMNO VISITANTE POR RESOLUCIÓN,1
2020,LAT,M,CAMBIO DE CARRERA,2
2020,LAT,M,CONTINUIDAD BACHILLER,2
2020,LAT,M,CUPO BEA,1
2020,LAT,M,CUPO DEPORTISTA DESTACADO,1
2020,LAT,M,CUPO ESPECIAL PARA CARRERAS QUE PONDERAN HISTORIA,1
2020,LAT,M,CUPO PERSONAS EN SITUACIÓN DE DISCAPACIDAD,1
2020,LAT,M,CUPO P.S.U.,39
2020,LAT,M,OTROS,2
2020,LCC,F,CUPO P.S.U.,21
2020,LCC,M,CAMBIO DE CARRERA,1
2020,LCC,M,CUPO OFICIO DEMRE,1
2020,LCC,M,CUPO PERSONAS EN SITUACIÓN DE DISCAPACIDAD,1
2020,LCC,M,CUPO P.S.U.,124
2020,LCC,M,INGRESO ESPECIAL PROMEDIO PSU,1
2020,LCC,M,OTROS,2
2020,LCC,M,PROGRAMA ESPECIAL DE REGULARIZACION,3
2020,LCC,M,TRASLADO DESDE OTRA INSTITUCIÓN,4
2020,LEB,F,CAMBIO DE CARRERA,4
2020,LEB,F,CAMBIO DE CARRERA POR VOCACIÓN,1
2020,LEB,F,CONTINUIDAD BACHILLER,11
2020,LEB,F,CUPO BEA,12
2020,LEB,F,CUPO DEPORTISTA DESTACADO,2
2020,LEB,F,CUPO PACE,8
2020,LEB,F,CUPO P.S.U.,95
2020,LEB,F,OTROS,5
2020,LEB,F,PROSECUCION ESTUDIOS,1
2020,LEB,F,TRASLADO DESDE OTRA INSTITUCIÓN,1
2020,LEB,M,CAMBIO DE CARRERA,3
2020,LEB,M,CONTINUIDAD BACHILLER,5
2020,LEB,M,CUPO BEA,4
2020,LEB,M,CUPO PACE,5
2020,LEB,M,CUPO P.S.U.,59
2020,LEB,M,OTROS,5
2020,LEB,M,PROSECUCION ESTUDIOS,2
2020,LEE,F,ALUMNO VISITANTE POR RESOLUCIÓN,1
2020,LEE,F,CAMBIO DE PLAN DE ESTUDIOS,4
2020,LEE,F,CONTINUIDAD BACHILLER,6
2020,LEE,F,CUPO BEA,1
2020,LEE,F,CUPO DEPORTISTA DESTACADO,1
2020,LEE,F,CUPO ESPECIAL PARA CARRERAS QUE PONDERAN HISTORIA,2
2020,LEE,F,CUPO PACE,7
2020,LEE,F,CUPO P.S.U.,129
2020,LEE,F,INGRESO ESPECIAL PARA ESTUDIANTES EXTRANJEROS,4
2020,LEE,F,TRASLADO DESDE OTRA INSTITUCIÓN,1
2020,LEE,M,ALUMNO VISITANTE POR RESOLUCIÓN,1
2020,LEE,M,CAMBIO DE CARRERA,1
2020,LEE,M,CAMBIO DE PLAN DE ESTUDIOS,1
2020,LEE,M,CUPO DEPORTISTA DESTACADO,1
2020,LEE,M,CUPO HIJO DE FUNCIONARIO,1
2020,LEE,M,CUPO PACE,1
2020,LEE,M,CUPO P.S.U.,52
2020,LEE,M,CUPO PUEBLOS INDIGENAS,1
2020,LEE,M,INGRESO ESPECIAL PARA ESTUDIANTES EXTRANJEROS,2
2020,LICAF,M,CUPO P.S.U.,1
2020,LICAFENDEP,F,CAMBIO DE PLAN DE ESTUDIOS,4
2020,LICAFENDEP,F,CUPO DEPORTISTA DESTACADO,3
2020,LICAFENDEP,F,CUPO PACE,1
2020,LICAFENDEP,F,CUPO P.S.U.,20
2020,LICAFENDEP,F,OTROS,3
2020,LICAFENDEP,F,PROSECUCION ESTUDIOS,4
2020,LICAFENDEP,M,CAMBIO DE PLAN DE ESTUDIOS,4
2020,LICAFENDEP,M,CONTINUIDAD BACHILLER,5
2020,LICAFENDEP,M,CUPO BEA,1
2020,LICAFENDEP,M,CUPO DEPORTISTA DESTACADO,4
2020,LICAFENDEP,M,CUPO PACE,5
2020,LICAFENDEP,M,CUPO P.S.U.,83
2020,LICAFENDEP,M,OTROS,6
2020,LICAFENDEP,M,PROSECUCION ESTUDIOS,15
2020,LICAFENDEP,M,TRASLADO DESDE OTRA INSTITUCIÓN,1
2020,LICAFTERAP,F,CONTINUIDAD BACHILLER,3
2020,LICAFTERAP,F,CUPO BEA,2
2020,LICAFTERAP,F,CUPO PACE,3
2020,LICAFTERAP,F,CUPO PERSONAS EN SITUACIÓN DE DISCAPACIDAD,1
2020,LICAFTERAP,F,CUPO P.S.U.,43
2020,LICAFTERAP,F,OTROS,1
2020,LICAFTERAP,F,PROSECUCION ESTUDIOS,7
2020,LICAFTERAP,M,CONTINUIDAD BACHILLER,4
2020,LICAFTERAP,M,CUPO DEPORTISTA DESTACADO,1
2020,LICAFTERAP,M,CUPO PACE,1
2020,LICAFTERAP,M,CUPO PERSONAS EN SITUACIÓN DE DISCAPACIDAD,3
2020,LICAFTERAP,M,CUPO P.S.U.,25
2020,LICAFTERAP,M,OTROS,1
2020,LICAFTERAP,M,PROSECUCION ESTUDIOS,8
2020,LOG,F,INGRESO ESPECIAL VESPERTINO,1
2020,LOG,M,PROSECUCION ESTUDIOS,1
2020,LQC,F,CAMBIO DE CARRERA,2
2020,LQC,F,CUPO BEA,1
2020,LQC,F,CUPO PACE,1
2020,LQC,F,CUPO P.S.U.,70
2020,LQC,F,INGRESO ESPECIAL PROMEDIO PSU,1
2020,LQC,F,OTROS,3
2020,LQC,F,P.A.A.,1
2020,LQC,M,CONTINUIDAD BACHILLER,1
2020,LQC,M,CUPO PACE,2
2020,LQC,M,CUPO P.S.U.,53
2020,LQC,M,CUPO PUEBLOS INDIGENAS,1
2020,LQC,M,OTROS,3
2020,LQC,M,PROSECUCION ESTUDIOS,2
2020,MED,F,CAMBIO DE CARRERA,3
2020,MED,F,CAMBIO DE CARRERA POR VOCACIÓN,2
2020,MED,F,CONTINUIDAD BACHILLER,47
2020,MED,F,CUPO BEA,17
2020,MED,F,CUPO DEPORTISTA DESTACADO,5
2020,MED,F,CUPO HIJO DE FUNCIONARIO,7
2020,MED,F,CUPO OFICIO DEMRE,2
2020,MED,F,CUPO PACE,7
2020,MED,F,CUPO P.S.U.,233
2020,MED,F,CUPO PUEBLOS INDIGENAS,8
2020,MED,F,INGRESO ESPECIAL PARA ESTUDIANTES EXTRANJEROS,8
2020,MED,F,OTROS,2
2020,MED,F,P.A.A. (REINSC/REPOST),3
2020,MED,F,PROSECUCION ESTUDIOS,3
2020,MED,F,TRASLADO DESDE OTRA INSTITUCIÓN,5
2020,MED,M,CONTINUIDAD BACHILLER,33
2020,MED,M,CUPO BEA,19
2020,MED,M,CUPO DEPORTISTA DESTACADO,4
2020,MED,M,CUPO HIJO DE FUNCIONARIO,6
2020,MED,M,CUPO P.S.U.,153
2020,MED,M,CUPO PUEBLOS INDIGENAS,3
2020,MED,M,INGRESO ESPECIAL PARA ESTUDIANTES EXTRANJEROS,1
2020,MED,M,OTROS,2
2020,MED,M,P.A.A. (REINSC/REPOST),2
2020,MED,M,PROSECUCION ESTUDIOS,5
2020,MED,M,TRASLADO DESDE OTRA INSTITUCIÓN,3
2020,OBP,F,CAMBIO DE CARRERA,6
2020,OBP,F,CAMBIO DE CARRERA POR VOCACIÓN,3
2020,OBP,F,CAMBIO DE PLAN DE ESTUDIOS,1
2020,OBP,F,CONTINUIDAD BACHILLER,47
2020,OBP,F,CUPO BEA,28
2020,OBP,F,CUPO DEPORTISTA DESTACADO,5
2020,OBP,F,CUPO HIJO DE FUNCIONARIO,1
2020,OBP,F,CUPO PACE,5
2020,OBP,F,CUPO P.S.U.,240
2020,OBP,F,CUPO PUEBLOS INDIGENAS,4
2020,OBP,F,INGRESO ESPECIAL PARA ESTUDIANTES EXTRANJEROS,2
2020,OBP,F,OTROS,3
2020,OBP,F,P.A.A. (REINSC/REPOST),1
2020,OBP,F,TRASLADO DESDE OTRA INSTITUCIÓN,3
2020,OBP,M,CONTINUIDAD BACHILLER,2
2020,OBP,M,CUPO BEA,2
2020,OBP,M,CUPO DEPORTISTA DESTACADO,1
2020,OBP,M,CUPO P.S.U.,19
2020,OBP,M,OTROS,1
2020,OBP,M,PROSECUCION ESTUDIOS,1
2020,PEDCAST,F,CAMBIO DE CARRERA,2
2020,PEDCAST,F,CAMBIO DE PLAN DE ESTUDIOS,1
2020,PEDCAST,F,CONTINUIDAD BACHILLER,3
2020,PEDCAST,F,CUPO BEA,1
2020,PEDCAST,F,CUPO EDUCADORES LIDERES - PROGRAMA GABRIELA MISTRAL,5
2020,PEDCAST,F,CUPO ESPECIAL PARA CARRERAS QUE PONDERAN HISTORIA,1
2020,PEDCAST,F,CUPO MATRICULA POR EXCEPCIÓN DEMRE,1
2020,PEDCAST,F,CUPO PACE,9
2020,PEDCAST,F,CUPO P.S.U.,137
2020,PEDCAST,F,OTROS,1
2020,PEDCAST,M,CAMBIO DE CARRERA,1
2020,PEDCAST,M,CAMBIO DE CARRERA POR VOCACIÓN,1
2020,PEDCAST,M,CONTINUIDAD BACHILLER,1
2020,PEDCAST,M,CUPO BEA,1
2020,PEDCAST,M,CUPO EDUCADORES LIDERES - PROGRAMA GABRIELA MISTRAL,1
2020,PEDCAST,M,CUPO PACE,2
2020,PEDCAST,M,CUPO PERSONAS EN SITUACIÓN DE DISCAPACIDAD,1
2020,PEDCAST,M,CUPO P.S.U.,53
2020,PEDCAST,M,TRASLADO DESDE OTRA INSTITUCIÓN,1
2020,PEDEDFIS,F,CAMBIO DE CARRERA,1
2020,PEDEDFIS,F,CONTINUIDAD BACHILLER,2
2020,PEDEDFIS,F,CUPO DEPORTISTA DESTACADO,4
2020,PEDEDFIS,F,CUPO EDUCADORES LIDERES - PROGRAMA GABRIELA MISTRAL,1
2020,PEDEDFIS,F,CUPO PACE,2
2020,PEDEDFIS,F,CUPO P.S.U.,43
2020,PEDEDFIS,F,OTROS,6
2020,PEDEDFIS,F,PROSECUCION ESTUDIOS,1
2020,PEDEDFIS,M,CAMBIO DE CARRERA,1
2020,PEDEDFIS,M,CONTINUIDAD BACHILLER,3
2020,PEDEDFIS,M,CUPO DEPORTISTA DESTACADO,1
2020,PEDEDFIS,M,CUPO PACE,4
2020,PEDEDFIS,M,CUPO P.S.U.,61
2020,PEDEDFIS,M,CUPO PUEBLOS INDIGENAS,1
2020,PEDEDFIS,M,OTROS,2
2020,PEDEDFIS,M,PROSECUCION ESTUDIOS,3
2020,PEDEDFIS,M,TRASLADO DESDE OTRA INSTITUCIÓN,3
2020,PEDEGB,F,CAMBIO DE CARRERA,1
2020,PEDEGB,F,CONTINUIDAD BACHILLER,5
2020,PEDEGB,F,CUPO EDUCADORES LIDERES - PROGRAMA GABRIELA MISTRAL,1
2020,PEDEGB,F,CUPO PACE,8
2020,PEDEGB,F,CUPO P.S.U.,139
2020,PEDEGB,F,TRASLADO DESDE OTRA INSTITUCIÓN,1
2020,PEDEGB,M,ALUMNO VISITANTE POR RESOLUCIÓN,1
2020,PEDEGB,M,CUPO P.S.U.,18
2020,PEDEGB,M,INGRESO ESPECIAL PARA ESTUDIANTES EXTRANJEROS,1
2020,PEDFILOS,F,CUPO P.S.U.,36
2020,PEDFILOS,F,TRASLADO DESDE OTRA INSTITUCIÓN,1
2020,PEDFILOS,M,CONTINUIDAD BACHILLER,1
2020,PEDFILOS,M,CUPO P.S.U.,31
2020,PEDFISMAT,F,CAMBIO DE CARRERA,1
2020,PEDFISMAT,F,CUPO BEA,2
2020,PEDFISMAT,F,CUPO DEPORTISTA DESTACADO,1
2020,PEDFISMAT,F,CUPO PACE,2
2020,PEDFISMAT,F,CUPO P.S.U.,102
2020,PEDFISMAT,F,OTROS,6
2020,PEDFISMAT,M,CONTINUIDAD BACHILLER,1
2020,PEDFISMAT,M,CUPO BEA,2
2020,PEDFISMAT,M,CUPO PACE,4
2020,PEDFISMAT,M,CUPO P.S.U.,81
2020,PEDFISMAT,M,OTROS,1
2020,PEDHS,F,ALUMNO VISITANTE POR RESOLUCIÓN,1
2020,PEDHS,F,CAMBIO DE CARRERA,1
2020,PEDHS,F,CAMBIO DE PLAN DE ESTUDIOS,23
2020,PEDHS,F,CUPO BEA,1
2020,PEDHS,F,CUPO PACE,2
2020,PEDHS,F,CUPO P.S.U.,51
2020,PEDHS,F,OTROS,24
2020,PEDHS,M,CAMBIO DE CARRERA,1
2020,PEDHS,M,CAMBIO DE PLAN DE ESTUDIOS,27
2020,PEDHS,M,CUPO EDUCADORES LIDERES - PROGRAMA GABRIELA MISTRAL,1
2020,PEDHS,M,CUPO MATRICULA POR EXCEPCIÓN DEMRE,1
2020,PEDHS,M,CUPO OFICIO DEMRE,1
2020,PEDHS,M,CUPO PACE,3
2020,PEDHS,M,CUPO P.S.U.,44
2020,PEDHS,M,OTROS,23
2020,PEDINGLES,F,CAMBIO DE CARRERA,1
2020,PEDINGLES,F,CAMBIO DE PLAN DE ESTUDIOS,1
2020,PEDINGLES,F,CONTINUIDAD BACHILLER,1
2020,PEDINGLES,F,CUPO BEA,7
2020,PEDINGLES,F,CUPO EDUCADORES LIDERES - PROGRAMA GABRIELA MISTRAL,3
2020,PEDINGLES,F,CUPO HIJO DE FUNCIONARIO,1
2020,PEDINGLES,F,CUPO PACE,4
2020,PEDINGLES,F,CUPO P.S.U.,164
2020,PEDINGLES,M,CAMBIO DE PLAN DE ESTUDIOS,1
2020,PEDINGLES,M,CONTINUIDAD BACHILLER,1
2020,PEDINGLES,M,CUPO BEA,1
2020,PEDINGLES,M,CUPO DEPORTISTA DESTACADO,1
2020,PEDINGLES,M,CUPO PACE,1
2020,PEDINGLES,M,CUPO P.S.U.,56
2020,PEDINGLES,M,INGRESO ESPECIAL VESPERTINO,1
2020,PEDMATCOMP,F,CAMBIO DE CARRERA,1
2020,PEDMATCOMP,F,CAMBIO DE PLAN DE ESTUDIOS,1
2020,PEDMATCOMP,F,CONTINUIDAD BACHILLER,2
2020,PEDMATCOMP,F,CUPO BEA,2
2020,PEDMATCOMP,F,CUPO EDUCADORES LIDERES - PROGRAMA GABRIELA MISTRAL,3
2020,PEDMATCOMP,F,CUPO PACE,2
2020,PEDMATCOMP,F,CUPO P.S.U.,121
2020,PEDMATCOMP,F,TRASLADO DESDE OTRA INSTITUCIÓN,1
2020,PEDMATCOMP,M,ALUMNO VISITANTE POR RESOLUCIÓN,1
2020,PEDMATCOMP,M,CAMBIO DE CARRERA,3
2020,PEDMATCOMP,M,CONTINUIDAD BACHILLER,2
2020,PEDMATCOMP,M,CUPO PACE,2
2020,PEDMATCOMP,M,CUPO P.S.U.,99
2020,PEDMATCOMP,M,TRASLADO DESDE OTRA INSTITUCIÓN,1
2020,PEDQUIMBIO,F,CAMBIO DE CARRERA,2
2020,PEDQUIMBIO,F,CONTINUIDAD BACHILLER,4
2020,PEDQUIMBIO,F,CUPO EDUCADORES LIDERES - PROGRAMA GABRIELA MISTRAL,1
2020,PEDQUIMBIO,F,CUPO MATRICULA POR EXCEPCIÓN DEMRE,1
2020,PEDQUIMBIO,F,CUPO OFICIO DEMRE,1
2020,PEDQUIMBIO,F,CUPO PACE,3
2020,PEDQUIMBIO,F,CUPO P.S.U.,100
2020,PEDQUIMBIO,F,OTROS,8
2020,PEDQUIMBIO,F,PROSECUCION ESTUDIOS,1
2020,PEDQUIMBIO,F,TRASLADO DESDE OTRA INSTITUCIÓN,1
2020,PEDQUIMBIO,M,CAMBIO DE CARRERA,2
2020,PEDQUIMBIO,M,CUPO PACE,1
2020,PEDQUIMBIO,M,CUPO P.S.U.,48
2020,PEDQUIMBIO,M,OTROS,4
2020,PEDQUIMBIO,M,PROSECUCION ESTUDIOS,1
2020,PEP,F,PROGRAMA ESPECIAL DE REGULARIZACION,19
2020,PEP,F,PROSECUCION ESTUDIOS,6
2020,PEP,M,CAMBIO DE PLAN DE ESTUDIOS,1
2020,PEP,M,PROGRAMA ESPECIAL DE REGULARIZACION,13
2020,PEP,M,PROSECUCION ESTUDIOS,5
2020,PER,F,ALUMNO VISITANTE POR RESOLUCIÓN,2
2020,PER,F,CAMBIO DE CARRERA,3
2020,PER,F,CONTINUIDAD BACHILLER,1
2020,PER,F,CUPO BEA,2
2020,PER,F,CUPO OFICIO DEMRE,1
2020,PER,F,CUPO PACE,1
2020,PER,F,CUPO PERSONAS EN SITUACIÓN DE DISCAPACIDAD,2
2020,PER,F,CUPO P.S.U.,145
2020,PER,F,CUPO PUEBLOS INDIGENAS,1
2020,PER,F,INGRESO ESPECIAL VESPERTINO,19
2020,PER,F,TRASLADO DESDE OTRA INSTITUCIÓN,3
2020,PER,M,CUPO BEA,2
2020,PER,M,CUPO DEPORTISTA DESTACADO,3
2020,PER,M,CUPO PACE,2
2020,PER,M,CUPO P.S.U.,84
2020,PER,M,INGRESO ESPECIAL PROMEDIO PSU,2
2020,PER,M,INGRESO ESPECIAL VESPERTINO,19
2020,PRE,F,INGRESO ESPECIAL VESPERTINO,16
2020,PRE,F,PROGRAMA ESPECIAL DE REGULARIZACION,31
2020,PRE,M,INGRESO ESPECIAL VESPERTINO,18
2020,PRE,M,PROGRAMA ESPECIAL DE REGULARIZACION,36
2020,PSI,F,ALUMNO VISITANTE POR RESOLUCIÓN,1
2020,PSI,F,CAMBIO DE CARRERA,3
2020,PSI,F,CAMBIO DE CARRERA POR VOCACIÓN,1
2020,PSI,F,CAMBIO DE PLAN DE ESTUDIOS,1
2020,PSI,F,CONTINUIDAD BACHILLER,29
2020,PSI,F,CUPO BEA,13
2020,PSI,F,CUPO DEPORTISTA DESTACADO,2
2020,PSI,F,CUPO HIJO DE FUNCIONARIO,1
2020,PSI,F,CUPO PACE,9
2020,PSI,F,CUPO PERSONAS EN SITUACIÓN DE DISCAPACIDAD,4
2020,PSI,F,CUPO P.S.U.,278
2020,PSI,F,CUPO PUEBLOS INDIGENAS,3
2020,PSI,F,INGRESO ESPECIAL PARA ESTUDIANTES EXTRANJEROS,3
2020,PSI,F,TRASLADO DESDE OTRA INSTITUCIÓN,3
2020,PSI,M,CAMBIO DE CARRERA,1
2020,PSI,M,CAMBIO DE PLAN DE ESTUDIOS,2
2020,PSI,M,CONTINUIDAD BACHILLER,7
2020,PSI,M,CUPO BEA,6
2020,PSI,M,CUPO DEPORTISTA DESTACADO,1
2020,PSI,M,CUPO ESPECIAL PARA CARRERAS QUE PONDERAN HISTORIA,2
2020,PSI,M,CUPO PACE,4
2020,PSI,M,CUPO P.S.U.,103
2020,PSI,M,INGRESO ESPECIAL PARA ESTUDIANTES EXTRANJEROS,2
2020,PSI,M,OTROS,1
2020,PSI,M,TRASLADO DESDE OTRA INSTITUCIÓN,1
2020,PSI,N,CUPO P.S.U.,1
2020,PUB,F,CAMBIO DE CARRERA,4
2020,PUB,F,CONTINUIDAD BACHILLER,3
2020,PUB,F,CUPO BEA,2
2020,PUB,F,CUPO HIJO DE FUNCIONARIO,1
2020,PUB,F,CUPO PACE,1
2020,PUB,F,CUPO P.S.U.,142
2020,PUB,F,CUPO RANKING 850,3
2020,PUB,M,ALUMNO VISITANTE POR RESOLUCIÓN,1
2020,PUB,M,CAMBIO DE CARRERA,1
2020,PUB,M,CONTINUIDAD BACHILLER,1
2020,PUB,M,CUPO P.S.U.,99
2020,PUB,M,CUPO PUEBLOS INDIGENAS,1
2020,PUB,M,CUPO RANKING 850,1
2020,PUB,M,OTROS,1
2020,PUB,M,TRASLADO DESDE OTRA INSTITUCIÓN,1
2020,QYF,F,CAMBIO DE CARRERA,5
2020,QYF,F,CAMBIO DE CARRERA POR VOCACIÓN,2
2020,QYF,F,CONTINUIDAD BACHILLER,18
2020,QYF,F,CUPO BEA,11
2020,QYF,F,CUPO DEPORTISTA DESTACADO,1
2020,QYF,F,CUPO HIJO DE FUNCIONARIO,1
2020,QYF,F,CUPO PACE,8
2020,QYF,F,CUPO P.S.U.,145
2020,QYF,F,OTROS,11
2020,QYF,F,PROSECUCION ESTUDIOS,8
2020,QYF,F,TRASLADO DESDE OTRA INSTITUCIÓN,1
2020,QYF,M,ALUMNO VISITANTE,1
2020,QYF,M,CAMBIO DE CARRERA,4
2020,QYF,M,CONTINUIDAD BACHILLER,7
2020,QYF,M,CUPO BEA,6
2020,QYF,M,CUPO DEPORTISTA DESTACADO,2
2020,QYF,M,CUPO EXPLORA - TALENTO CIENTIFICO,1
2020,QYF,M,CUPO HIJO DE FUNCIONARIO,1
2020,QYF,M,CUPO PACE,4
2020,QYF,M,CUPO P.S.U.,83
2020,QYF,M,CUPO PUEBLOS INDIGENAS,1
2020,QYF,M,OTROS,2
2020,QYF,M,PROSECUCION ESTUDIOS,4
2020,QYF,M,TRASLADO DESDE OTRA INSTITUCIÓN,4
2020,TAI,F,CAMBIO DE CARRERA,1
2020,TAI,F,CUPO P.S.U.,11
2020,TAI,F,CUPO RANKING 850,1
2020,TAI,M,CAMBIO DE CARRERA,18
2020,TAI,M,CONTINUIDAD BACHILLER,1
2020,TAI,M,CUPO PACE,5
2020,TAI,M,CUPO P.S.U.,122
2020,TAI,M,CUPO RANKING 850,1
2020,TAI,M,OTROS,1
2020,TAP,F,CAMBIO DE CARRERA,1
2020,TAP,F,CAMBIO DE PLAN DE ESTUDIOS,1
2020,TAP,F,CUPO DEPORTISTA DESTACADO,1
2020,TAP,F,CUPO PACE,1
2020,TAP,F,CUPO P.S.U.,73
2020,TAP,F,CUPO RANKING 850,1
2020,TAP,F,CUPO RANKING TÉCNICO PROFESIONAL,1
2020,TAP,F,INGRESO ESPECIAL PAA / PSU / PDT / PAES,1
2020,TAP,F,INGRESO ESPECIAL PARA ESTABLECIMIENTOS DE ADMINISTRACIÓN DELEGADA USACH,1
2020,TAP,F,INGRESO ESPECIAL VESPERTINO,3
2020,TAP,F,OTROS,1
2020,TAP,M,CAMBIO DE CARRERA,2
2020,TAP,M,CUPO P.S.U.,40
2020,TAP,M,INGRESO ESPECIAL PARA ESTABLECIMIENTOS DE ADMINISTRACIÓN DELEGADA USACH,1
2020,TAP,M,INGRESO ESPECIAL VESPERTINO,2
2020,TCI,F,CAMBIO DE CARRERA,3
2020,TCI,F,CUPO P.S.U.,26
2020,TCI,F,CUPO RANKING 850,1
2020,TCI,M,CAMBIO DE CARRERA,10
2020,TCI,M,CUPO P.S.U.,69
2020,TCO,F,CUPO PACE,1
2020,TCO,F,CUPO P.S.U.,9
2020,TCO,M,CAMBIO DE CARRERA,12
2020,TCO,M,CONTINUIDAD BACHILLER,2
2020,TCO,M,CUPO HIJO DE FUNCIONARIO,1
2020,TCO,M,CUPO PACE,2
2020,TCO,M,CUPO PERSONAS EN SITUACIÓN DE DISCAPACIDAD,1
2020,TCO,M,CUPO P.S.U.,89
2020,TDI,F,CAMBIO DE PLAN DE ESTUDIOS,1
2020,TDI,F,CUPO HIJO DE FUNCIONARIO,1
2020,TDI,F,CUPO P.S.U.,38
2020,TDI,F,INGRESO ESPECIAL PARA ESTABLECIMIENTOS DE ADMINISTRACIÓN DELEGADA USACH,1
2020,TDI,M,CAMBIO DE CARRERA,2
2020,TDI,M,CUPO DEPORTISTA DESTACADO,1
2020,TDI,M,CUPO MATRICULA POR EXCEPCIÓN DEMRE,2
2020,TDI,M,CUPO PACE,1
2020,TDI,M,CUPO PERSONAS EN SITUACIÓN DE DISCAPACIDAD,1
2020,TDI,M,CUPO P.S.U.,62
2020,TDI,M,CUPO RANKING 850,1
2020,TDI,M,INGRESO ESPECIAL PARA ESTUDIANTES EXTRANJEROS,1
2020,TEA,F,CAMBIO DE CARRERA,9
2020,TEA,F,CONTINUIDAD BACHILLER,1
2020,TEA,F,CUPO MATRICULA POR EXCEPCIÓN DEMRE,1
2020,TEA,F,CUPO PACE,1
2020,TEA,F,CUPO P.S.U.,64
2020,TEA,F,CUPO PUEBLOS INDIGENAS,1
2020,TEA,F,OTROS,1
2020,TEA,M,CUPO OFICIO DEMRE,1
2020,TEA,M,CUPO P.S.U.,32
2020,TEC,F,CAMBIO DE CARRERA,5
2020,TEC,F,CAMBIO DE CARRERA POR VOCACIÓN,1
2020,TEC,F,CONTINUIDAD BACHILLER,1
2020,TEC,F,CUPO P.S.U.,19
2020,TEC,F,INGRESO ESPECIAL VESPERTINO,2
2020,TEC,M,CAMBIO DE CARRERA,12
2020,TEC,M,CAMBIO DE PLAN DE ESTUDIOS,1
2020,TEC,M,CUPO PACE,1
2020,TEC,M,CUPO P.S.U.,79
2020,TEC,M,CUPO RANKING TÉCNICO PROFESIONAL,1
2020,TEC,M,INGRESO ESPECIAL VESPERTINO,33
2020,TEO,F,CAMBIO DE CARRERA,3
2020,TEO,F,CONTINUIDAD BACHILLER,15
2020,TEO,F,CUPO BEA,7
2020,TEO,F,CUPO DEPORTISTA DESTACADO,1
2020,TEO,F,CUPO HIJO DE FUNCIONARIO,2
2020,TEO,F,CUPO PACE,6
2020,TEO,F,CUPO PERSONAS EN SITUACIÓN DE DISCAPACIDAD,5
2020,TEO,F,CUPO P.S.U.,138
2020,TEO,F,CUPO PUEBLOS INDIGENAS,2
2020,TEO,F,OTROS,6
2020,TEO,F,PROSECUCION ESTUDIOS,1
2020,TEO,F,TRASLADO DESDE OTRA INSTITUCIÓN,4
2020,TEO,M,CAMBIO DE CARRERA POR VOCACIÓN,1
2020,TEO,M,CONTINUIDAD BACHILLER,3
2020,TEO,M,CUPO PERSONAS EN SITUACIÓN DE DISCAPACIDAD,2
2020,TEO,M,CUPO P.S.U.,17
2020,TEO,M,TRASLADO DESDE OTRA INSTITUCIÓN,1
2020,TIA,M,NO INGRESADO,1
2020,TMI,F,CAMBIO DE CARRERA,2
2020,TMI,F,CONTINUIDAD BACHILLER,1
2020,TMI,F,CUPO PACE,1
2020,TMI,F,CUPO P.S.U.,6
2020,TMI,M,CAMBIO DE CARRERA,11
2020,TMI,M,CONTINUIDAD BACHILLER,6
2020,TMI,M,CUPO PACE,1
2020,TMI,M,CUPO P.S.U.,80
2020,TMI,M,INGRESO ESPECIAL PARA ESTABLECIMIENTOS DE ADMINISTRACIÓN DELEGADA USACH,2
